date,city,temperature_celsius,humidity_percent,precipitation_mm,weather_condition
2023-05-14,Glasgow,9.9,82.5,0.0,Foggy
2023-05-15,Glasgow,3.1,74.4,0.4,Foggy
2023-05-16,Glasgow,13.6,94.3,9.6,Rainy
2023-05-17,Glasgow,9.7,67.0,0.3,Sunny
2023-05-18,Glasgow,13.0,90.9,0.0,Foggy
2023-05-19,Glasgow,12.0,71.0,0.0,Sunny
2023-05-20,Glasgow,16.1,78.2,0.0,Partly Cloudy
2023-05-21,Glasgow,15.2,67.2,9.3,Snowy
2023-05-22,Glasgow,14.4,74.7,8.4,Snowy
2023-05-23,Glasgow,14.4,64.7,0.0,Overcast
2023-05-24,Glasgow,17.0,71.7,6.6,Rainy
2023-05-25,Glasgow,12.7,87.0,0.0,Sunny
2023-05-26,Glasgow,15.8,79.8,6.4,Rainy
2023-05-27,Glasgow,11.9,69.3,4.3,Rainy
2023-05-28,Glasgow,14.1,93.3,5.5,Snowy
2023-05-29,Glasgow,15.5,61.8,0.0,Sunny
2023-05-30,Glasgow,16.7,62.1,2.4,Overcast
2023-05-31,Glasgow,14.0,67.4,7.3,Rainy
2023-06-01,Glasgow,12.8,89.2,1.6,Overcast
2023-06-02,Glasgow,9.4,84.4,0.0,Foggy
2023-06-03,Glasgow,14.6,93.3,2.9,Overcast
2023-06-04,Glasgow,16.9,84.8,10.2,Heavy Rain
2023-06-05,Glasgow,14.8,89.5,0.0,Cloudy
2023-06-06,Glasgow,9.1,77.9,0.0,Cloudy
2023-06-07,Glasgow,15.5,77.8,0.0,Partly Cloudy
2023-06-08,Glasgow,17.6,77.1,0.0,Sunny
2023-06-09,Glasgow,13.9,68.1,0.0,Sunny
2023-06-10,Glasgow,16.2,78.2,1.4,Snowy
2023-06-11,Glasgow,10.3,94.2,0.0,Foggy
2023-06-12,Glasgow,16.0,84.8,3.5,Rainy
2023-06-13,Glasgow,19.4,67.5,0.0,Sunny
2023-06-14,Glasgow,15.1,84.1,7.8,Snowy
2023-06-15,Glasgow,17.2,89.9,0.0,Sunny
2023-06-16,Glasgow,16.0,81.8,0.0,Sunny
2023-06-17,Glasgow,9.1,89.4,1.9,Overcast
2023-06-18,Glasgow,14.4,66.2,1.7,Cloudy
2023-06-19,Glasgow,17.9,91.4,6.6,Snowy
2023-06-20,Glasgow,15.5,72.4,1.9,Foggy
2023-06-21,Glasgow,16.1,62.0,0.0,Partly Cloudy
2023-06-22,Glasgow,13.6,62.7,3.9,Cloudy
2023-06-23,Glasgow,14.2,82.5,8.4,Heavy Rain
2023-06-24,Glasgow,13.4,67.6,2.0,Sunny
2023-06-25,Glasgow,16.3,94.8,1.2,Overcast
2023-06-26,Glasgow,12.8,79.0,10.0,Rainy
2023-06-27,Glasgow,13.6,69.1,6.9,Snowy
2023-06-28,Glasgow,17.7,68.8,0.0,Partly Cloudy
2023-06-29,Glasgow,15.3,78.7,5.0,Cloudy
2023-06-30,Glasgow,19.3,66.4,2.5,Rainy
2023-07-01,Glasgow,18.0,75.2,0.0,Sunny
2023-07-02,Glasgow,17.2,78.5,5.6,Snowy
2023-07-03,Glasgow,11.8,64.9,0.0,Snowy
2023-07-04,Glasgow,15.9,93.0,5.4,Snowy
2023-07-05,Glasgow,15.0,87.9,7.4,Snowy
2023-07-06,Glasgow,14.1,82.8,3.7,Cloudy
2023-07-07,Glasgow,10.2,64.4,5.5,Snowy
2023-07-08,Glasgow,17.3,81.9,0.0,Sunny
2023-07-09,Glasgow,9.2,67.1,1.2,Overcast
2023-07-10,Glasgow,10.3,93.4,3.1,Foggy
2023-07-11,Glasgow,15.7,91.2,0.0,Cloudy
2023-07-12,Glasgow,9.8,89.0,0.0,Foggy
2023-07-13,Glasgow,14.7,92.4,7.8,Snowy
2023-07-14,Glasgow,10.2,81.7,0.0,Foggy
2023-07-15,Glasgow,13.8,85.4,6.7,Rainy
2023-07-16,Glasgow,12.3,81.8,4.3,Rainy
2023-07-17,Glasgow,11.2,91.2,3.9,Overcast
2023-07-18,Glasgow,11.0,84.4,0.0,Rainy
2023-07-19,Glasgow,16.2,76.8,7.4,Rainy
2023-07-20,Glasgow,13.5,62.9,0.0,Cloudy
2023-07-21,Glasgow,18.5,83.0,0.0,Sunny
2023-07-22,Glasgow,14.1,75.3,0.0,Cloudy
2023-07-23,Glasgow,13.1,61.3,4.9,Rainy
2023-07-24,Glasgow,10.7,68.2,0.0,Foggy
2023-07-25,Glasgow,11.1,79.9,0.0,Sunny
2023-07-26,Glasgow,21.0,77.8,1.9,Rainy
2023-07-27,Glasgow,15.1,66.7,10.4,Rainy
2023-07-28,Glasgow,9.5,64.8,0.0,Rainy
2023-07-29,Glasgow,15.0,71.9,0.0,Snowy
2023-07-30,Glasgow,15.0,89.5,0.0,Sunny
2023-07-31,Glasgow,8.1,61.4,9.4,Heavy Rain
2023-08-01,Glasgow,6.7,83.4,0.0,Rainy
2023-08-02,Glasgow,8.9,87.2,0.0,Foggy
2023-08-03,Glasgow,12.8,60.6,0.6,Foggy
2023-08-04,Glasgow,10.7,84.0,0.0,Cloudy
2023-08-05,Glasgow,9.2,85.5,2.7,Rainy
2023-08-06,Glasgow,4.4,69.5,3.5,Cloudy
2023-08-07,Glasgow,9.8,68.9,0.0,Rainy
2023-08-08,Glasgow,9.6,62.3,3.9,Snowy
2023-08-09,Glasgow,16.9,75.5,0.0,Sunny
2023-08-10,Glasgow,12.3,65.0,0.0,Cloudy
2023-08-11,Glasgow,8.8,66.9,5.5,Snowy
2023-08-12,Glasgow,11.6,71.5,1.4,Snowy
2023-08-13,Glasgow,5.1,89.6,7.4,Rainy
2023-08-14,Glasgow,7.6,80.3,0.0,Foggy
2023-08-15,Glasgow,7.6,71.7,6.6,Heavy Rain
2023-08-16,Glasgow,9.8,62.6,11.3,Heavy Rain
2023-08-17,Glasgow,11.1,63.5,8.2,Heavy Rain
2023-08-18,Glasgow,2.5,65.4,8.2,Snowy
2023-08-19,Glasgow,8.7,60.7,4.1,Cloudy
2023-08-20,Glasgow,8.3,76.0,0.0,Foggy
2023-08-21,Glasgow,8.1,92.7,0.0,Cloudy
2023-08-22,Glasgow,8.7,63.9,0.0,Sunny
2023-08-23,Glasgow,11.6,82.4,4.4,Sunny
2023-08-24,Glasgow,8.5,75.0,0.0,Overcast
2023-08-25,Glasgow,13.4,93.8,0.8,Overcast
2023-08-26,Glasgow,13.6,66.2,5.4,Snowy
2023-08-27,Glasgow,8.7,84.1,0.0,Rainy
2023-08-28,Glasgow,8.7,89.7,0.0,Foggy
2023-08-29,Glasgow,9.7,77.5,0.0,Sunny
2023-08-30,Glasgow,7.3,85.6,0.0,Snowy
2023-08-31,Glasgow,6.8,94.6,2.2,Foggy
2023-09-01,Glasgow,9.5,88.9,1.1,Foggy
2023-09-02,Glasgow,8.5,92.4,7.1,Heavy Rain
2023-09-03,Glasgow,4.3,87.5,16.2,Heavy Rain
2023-09-04,Glasgow,4.7,80.6,9.4,Rainy
2023-09-05,Glasgow,-2.0,68.2,1.9,Cloudy
2023-09-06,Glasgow,7.2,74.4,13.3,Rainy
2023-09-07,Glasgow,7.1,80.7,0.0,Overcast
2023-09-08,Glasgow,6.6,75.4,2.2,Snowy
2023-09-09,Glasgow,3.1,71.8,2.7,Cloudy
2023-09-10,Glasgow,3.3,80.3,8.8,Heavy Rain
2023-09-11,Glasgow,4.6,94.6,5.1,Heavy Rain
2023-09-12,Glasgow,4.9,61.2,10.2,Snowy
2023-09-13,Glasgow,4.7,81.7,0.5,Foggy
2023-09-14,Glasgow,11.5,67.2,5.7,Rainy
2023-09-15,Glasgow,4.0,67.9,0.5,Rainy
2023-09-16,Glasgow,0.7,85.4,4.9,Sunny
2023-09-17,Glasgow,7.9,64.8,0.0,Sunny
2023-09-18,Glasgow,2.5,70.5,0.0,Cloudy
2023-09-19,Glasgow,6.1,63.2,5.2,Heavy Rain
2023-09-20,Glasgow,3.6,60.2,0.0,Sunny
2023-09-21,Glasgow,2.9,76.2,7.1,Snowy
2023-09-22,Glasgow,5.9,79.5,7.1,Rainy
2023-09-23,Glasgow,7.5,86.4,0.0,Cloudy
2023-09-24,Glasgow,7.9,69.5,0.0,Overcast
2023-09-25,Glasgow,2.8,92.8,0.0,Overcast
2023-09-26,Glasgow,1.0,92.2,9.5,Snowy
2023-09-27,Glasgow,7.4,74.3,9.9,Rainy
2023-09-28,Glasgow,-0.8,81.8,6.5,Snowy
2023-09-29,Glasgow,5.0,62.4,11.9,Snowy
2023-09-30,Glasgow,-2.2,62.1,0.3,Cloudy
2023-10-01,Glasgow,2.4,93.6,7.3,Snowy
2023-10-02,Glasgow,0.6,79.2,1.3,Overcast
2023-10-03,Glasgow,-1.0,74.6,3.2,Snowy
2023-10-04,Glasgow,-0.3,84.5,2.8,Cloudy
2023-10-05,Glasgow,0.5,93.7,0.5,Foggy
2023-10-06,Glasgow,0.5,71.6,0.0,Snowy
2023-10-07,Glasgow,-3.6,83.1,2.8,Cloudy
2023-10-08,Glasgow,-5.6,60.8,0.0,Rainy
2023-10-09,Glasgow,-3.8,78.0,4.7,Overcast
2023-10-10,Glasgow,0.1,92.9,0.4,Overcast
2023-10-11,Glasgow,-4.5,84.7,1.3,Snowy
2023-10-12,Glasgow,-2.0,91.2,3.0,Cloudy
2023-10-13,Glasgow,3.1,80.0,3.3,Cloudy
2023-10-14,Glasgow,-0.4,74.1,11.2,Rainy
2023-10-15,Glasgow,-6.0,71.9,2.0,Cloudy
2023-10-16,Glasgow,-0.1,92.2,0.3,Cloudy
2023-10-17,Glasgow,-0.8,68.7,0.0,Overcast
2023-10-18,Glasgow,0.9,85.4,12.2,Rainy
2023-10-19,Glasgow,-3.5,68.2,0.0,Foggy
2023-10-20,Glasgow,1.9,67.1,10.5,Snowy
2023-10-21,Glasgow,-3.7,80.5,3.9,Overcast
2023-10-22,Glasgow,-0.9,91.0,6.4,Rainy
2023-10-23,Glasgow,-3.1,88.4,2.3,Overcast
2023-10-24,Glasgow,-0.1,88.8,2.5,Cloudy
2023-10-25,Glasgow,1.4,76.0,2.7,Foggy
2023-10-26,Glasgow,2.3,79.4,0.0,Sunny
2023-10-27,Glasgow,-2.0,89.7,0.0,Sunny
2023-10-28,Glasgow,1.6,61.7,0.0,Foggy
2023-10-29,Glasgow,-1.2,92.9,0.0,Cloudy
2023-10-30,Glasgow,2.4,78.0,0.0,Rainy
2023-10-31,Glasgow,2.7,90.6,0.0,Foggy
2023-11-01,Glasgow,-2.0,69.2,4.2,Rainy
2023-11-02,Glasgow,-2.7,62.4,2.8,Snowy
2023-11-03,Glasgow,-2.8,75.9,0.0,Rainy
2023-11-04,Glasgow,-1.1,87.1,5.2,Snowy
2023-11-05,Glasgow,-8.1,82.3,0.9,Cloudy
2023-11-06,Glasgow,-5.8,81.9,1.1,Sunny
2023-11-07,Glasgow,0.2,87.7,0.0,Rainy
2023-11-08,Glasgow,-2.4,71.5,0.4,Snowy
2023-11-09,Glasgow,-5.9,84.1,0.0,Sunny
2023-11-10,Glasgow,-4.6,65.7,0.0,Sunny
2023-11-11,Glasgow,-4.0,74.8,0.0,Rainy
2023-11-12,Glasgow,-3.8,68.2,6.7,Rainy
2023-11-13,Glasgow,-3.9,68.8,2.5,Sunny
2023-11-14,Glasgow,0.9,89.4,0.0,Cloudy
2023-11-15,Glasgow,1.5,71.9,1.5,Sunny
2023-11-16,Glasgow,-4.2,94.3,0.0,Overcast
2023-11-17,Glasgow,-5.9,87.4,2.3,Overcast
2023-11-18,Glasgow,-2.8,92.3,8.0,Heavy Rain
2023-11-19,Glasgow,-1.5,81.1,2.9,Rainy
2023-11-20,Glasgow,-5.6,87.4,7.8,Snowy
2023-11-21,Glasgow,-9.1,66.2,0.0,Snowy
2023-11-22,Glasgow,-4.0,81.5,4.6,Overcast
2023-11-23,Glasgow,-9.9,93.7,0.0,Foggy
2023-11-24,Glasgow,-1.4,91.9,0.0,Overcast
2023-11-25,Glasgow,-3.3,90.9,3.8,Overcast
2023-11-26,Glasgow,-5.2,83.0,7.9,Rainy
2023-11-27,Glasgow,-4.8,64.7,0.0,Foggy
2023-11-28,Glasgow,-3.7,88.9,4.8,Cloudy
2023-11-29,Glasgow,-2.8,73.9,11.6,Heavy Rain
2023-11-30,Glasgow,-4.6,75.6,9.7,Rainy
2023-12-01,Glasgow,-0.9,72.2,0.0,Snowy
2023-12-02,Glasgow,-5.0,80.9,0.0,Foggy
2023-12-03,Glasgow,-7.7,81.2,0.0,Cloudy
2023-12-04,Glasgow,-4.4,92.6,0.0,Overcast
2023-12-05,Glasgow,-0.6,94.4,8.3,Heavy Rain
2023-12-06,Glasgow,-5.7,67.9,0.0,Cloudy
2023-12-07,Glasgow,2.9,80.9,0.7,Overcast
2023-12-08,Glasgow,-0.5,81.8,0.0,Overcast
2023-12-09,Glasgow,-4.9,79.3,4.1,Sunny
2023-12-10,Glasgow,-3.5,93.5,0.0,Foggy
2023-12-11,Glasgow,-6.9,91.1,5.3,Heavy Rain
2023-12-12,Glasgow,-4.0,75.4,4.5,Cloudy
2023-12-13,Glasgow,-4.3,66.4,6.2,Snowy
2023-12-14,Glasgow,-4.7,61.5,0.0,Cloudy
2023-12-15,Glasgow,-8.7,86.5,4.7,Snowy
2023-12-16,Glasgow,-6.4,77.5,0.0,Snowy
2023-12-17,Glasgow,-6.1,67.4,0.0,Foggy
2023-12-18,Glasgow,-7.7,76.4,6.9,Rainy
2023-12-19,Glasgow,-3.4,71.6,0.0,Snowy
2023-12-20,Glasgow,-7.9,77.8,0.4,Snowy
2023-12-21,Glasgow,-6.0,77.4,3.6,Sunny
2023-12-22,Glasgow,-4.2,65.8,0.2,Sunny
2023-12-23,Glasgow,-5.7,94.9,2.4,Overcast
2023-12-24,Glasgow,-4.5,66.7,3.8,Rainy
2023-12-25,Glasgow,-10.5,75.3,0.7,Overcast
2023-12-26,Glasgow,-8.6,94.2,6.9,Snowy
2023-12-27,Glasgow,-0.7,93.8,5.7,Rainy
2023-12-28,Glasgow,-5.1,82.7,6.1,Rainy
2023-12-29,Glasgow,-5.8,63.1,1.3,Cloudy
2023-12-30,Glasgow,-10.2,78.0,0.0,Sunny
2023-12-31,Glasgow,-11.6,64.8,0.0,Overcast
2023-01-01,Liverpool,-2.5,65.9,0.0,Rainy
2023-01-02,Liverpool,-4.2,60.2,4.0,Snowy
2023-01-03,Liverpool,1.2,86.5,9.7,Snowy
2023-01-04,Liverpool,-1.2,61.5,3.9,Foggy
2023-01-05,Liverpool,-2.8,91.3,1.3,Cloudy
2023-01-06,Liverpool,-0.9,61.6,6.6,Rainy
2023-01-07,Liverpool,-3.1,60.9,0.0,Cloudy
2023-01-08,Liverpool,0.1,63.3,4.8,Snowy
2023-01-09,Liverpool,-4.7,79.9,0.0,Cloudy
2023-01-10,Liverpool,-2.5,77.1,5.8,Snowy
2023-01-11,Liverpool,-6.3,71.8,0.0,Cloudy
2023-01-12,Liverpool,-1.6,69.4,0.5,Snowy
2023-01-13,Liverpool,-5.3,85.2,0.0,Rainy
2023-01-14,Liverpool,-0.5,80.0,0.0,Cloudy
2023-01-15,Liverpool,-5.6,73.8,6.1,Snowy
2023-01-16,Liverpool,-5.0,75.8,3.7,Sunny
2023-01-17,Liverpool,-2.8,88.2,2.2,Cloudy
2023-01-18,Liverpool,-3.1,67.8,1.2,Overcast
2023-01-19,Liverpool,-1.0,88.9,6.5,Rainy
2023-01-20,Liverpool,-3.7,77.7,0.0,Rainy
2023-01-21,Liverpool,-2.2,63.8,0.0,Cloudy
2023-01-22,Liverpool,-1.1,91.1,0.0,Overcast
2023-01-23,Liverpool,0.3,75.0,0.0,Rainy
2023-01-24,Liverpool,-9.4,71.5,0.0,Foggy
2023-01-25,Liverpool,-6.5,85.2,5.5,Snowy
2023-01-26,Liverpool,-10.3,79.7,0.0,Overcast
2023-01-27,Liverpool,-11.1,61.9,4.6,Sunny
2023-01-28,Liverpool,-8.1,69.7,5.1,Rainy
2023-01-29,Liverpool,-2.8,61.5,1.0,Rainy
2023-01-30,Liverpool,-3.5,67.1,5.8,Rainy
2023-01-31,Liverpool,-2.7,90.1,12.2,Snowy
2023-02-01,Liverpool,3.0,87.1,0.0,Rainy
2023-02-02,Liverpool,-1.8,67.1,9.6,Heavy Rain
2023-02-03,Liverpool,3.5,61.5,1.1,Foggy
2023-02-04,Liverpool,5.4,92.2,0.0,Overcast
2023-02-05,Liverpool,1.3,82.4,3.9,Overcast
2023-02-06,Liverpool,-1.3,69.9,0.0,Cloudy
2023-02-07,Liverpool,-1.8,87.8,7.2,Heavy Rain
2023-02-08,Liverpool,-2.3,83.3,0.0,Overcast
2023-02-09,Liverpool,-1.3,71.7,10.5,Heavy Rain
2023-02-10,Liverpool,-1.1,86.2,0.0,Overcast
2023-02-11,Liverpool,-3.6,92.1,3.1,Foggy
2023-02-12,Liverpool,-4.9,64.5,0.0,Rainy
2023-02-13,Liverpool,-2.2,83.3,0.0,Snowy
2023-02-14,Liverpool,-1.6,90.7,0.0,Foggy
2023-02-15,Liverpool,0.9,75.7,0.0,Snowy
2023-02-16,Liverpool,0.6,72.5,8.9,Rainy
2023-02-17,Liverpool,-4.9,74.0,0.0,Rainy
2023-02-18,Liverpool,2.3,81.6,10.2,Rainy
2023-02-19,Liverpool,-0.2,77.7,2.5,Rainy
2023-02-20,Liverpool,1.3,70.1,2.3,Foggy
2023-02-21,Liverpool,-5.5,70.0,9.6,Snowy
2023-02-22,Liverpool,-1.5,75.6,5.4,Heavy Rain
2023-02-23,Liverpool,1.7,63.0,0.0,Overcast
2023-02-24,Liverpool,3.5,67.3,0.0,Rainy
2023-02-25,Liverpool,-0.5,94.4,8.5,Snowy
2023-02-26,Liverpool,-2.2,72.4,0.0,Sunny
2023-02-27,Liverpool,1.4,74.8,1.8,Overcast
2023-02-28,Liverpool,1.5,82.7,0.0,Overcast
2023-03-01,Liverpool,7.1,91.8,2.0,Overcast
2023-03-02,Liverpool,5.4,66.3,4.0,Cloudy
2023-03-03,Liverpool,-0.5,91.8,5.5,Rainy
2023-03-04,Liverpool,6.6,62.6,10.4,Snowy
2023-03-05,Liverpool,0.8,62.3,2.1,Overcast
2023-03-06,Liverpool,5.0,82.5,0.0,Snowy
2023-03-07,Liverpool,6.4,89.9,0.0,Overcast
2023-03-08,Liverpool,3.9,74.3,0.0,Cloudy
2023-03-09,Liverpool,1.3,63.5,0.0,Rainy
2023-03-10,Liverpool,8.1,69.9,1.8,Cloudy
2023-03-11,Liverpool,0.5,62.9,7.5,Snowy
2023-03-12,Liverpool,6.5,80.7,10.9,Rainy
2023-03-13,Liverpool,6.4,66.2,0.0,Cloudy
2023-03-14,Liverpool,6.2,73.6,0.0,Rainy
2023-03-15,Liverpool,3.0,62.2,3.4,Rainy
2023-03-16,Liverpool,3.9,69.6,0.0,Sunny
2023-03-17,Liverpool,7.5,92.4,0.6,Foggy
2023-03-18,Liverpool,1.8,84.1,0.2,Rainy
2023-03-19,Liverpool,8.6,68.6,1.3,Overcast
2023-03-20,Liverpool,7.8,72.9,0.0,Cloudy
2023-03-21,Liverpool,6.6,77.9,1.8,Cloudy
2023-03-22,Liverpool,2.7,75.2,11.2,Rainy
2023-03-23,Liverpool,0.4,65.4,0.0,Snowy
2023-03-24,Liverpool,3.9,74.9,2.9,Snowy
2023-03-25,Liverpool,2.4,61.4,8.5,Rainy
2023-03-26,Liverpool,6.0,86.4,6.0,Rainy
2023-03-27,Liverpool,6.4,89.0,12.2,Rainy
2023-03-28,Liverpool,5.7,90.1,7.9,Snowy
2023-03-29,Liverpool,9.6,74.1,0.0,Sunny
2023-03-30,Liverpool,8.2,87.9,5.5,Heavy Rain
2023-03-31,Liverpool,1.8,87.6,0.0,Snowy
2023-04-01,Liverpool,9.3,65.0,8.1,Rainy
2023-04-02,Liverpool,7.4,76.3,0.0,Sunny
2023-04-03,Liverpool,11.5,69.1,13.3,Snowy
2023-04-04,Liverpool,14.5,68.4,5.4,Snowy
2023-04-05,Liverpool,7.7,72.4,2.8,Overcast
2023-04-06,Liverpool,5.0,67.0,2.9,Sunny
2023-04-07,Liverpool,7.4,75.1,0.0,Rainy
2023-04-08,Liverpool,12.3,87.4,2.0,Rainy
2023-04-09,Liverpool,9.6,89.2,0.0,Cloudy
2023-04-10,Liverpool,4.4,82.4,2.2,Cloudy
2023-04-11,Liverpool,11.1,70.7,0.0,Rainy
2023-04-12,Liverpool,9.3,60.9,6.0,Rainy
2023-04-13,Liverpool,13.0,84.9,5.5,Rainy
2023-04-14,Liverpool,8.3,84.6,4.7,Cloudy
2023-04-15,Liverpool,11.4,93.4,0.9,Cloudy
2023-04-16,Liverpool,13.4,60.7,3.8,Rainy
2023-04-17,Liverpool,12.9,90.6,0.0,Cloudy
2023-04-18,Liverpool,13.4,74.6,3.5,Snowy
2023-04-19,Liverpool,9.6,62.6,0.0,Overcast
2023-04-20,Liverpool,10.2,74.5,3.2,Overcast
2023-04-21,Liverpool,4.7,64.6,0.0,Cloudy
2023-04-22,Liverpool,11.5,76.7,10.8,Heavy Rain
2023-04-23,Liverpool,10.7,83.6,8.0,Heavy Rain
2023-04-24,Liverpool,12.1,90.4,0.6,Cloudy
2023-04-25,Liverpool,8.5,82.8,0.0,Rainy
2023-04-26,Liverpool,9.2,60.0,4.3,Overcast
2023-04-27,Liverpool,16.5,74.3,1.3,Snowy
2023-04-28,Liverpool,15.0,74.7,4.7,Sunny
2023-04-29,Liverpool,12.9,69.9,0.0,Foggy
2023-04-30,Liverpool,6.4,65.2,6.7,Snowy
2023-05-01,Liverpool,16.2,82.3,0.0,Partly Cloudy
2023-05-02,Liverpool,17.1,65.0,8.0,Heavy Rain
2023-05-03,Liverpool,13.0,75.9,8.2,Rainy
2023-05-04,Liverpool,17.0,89.8,2.0,Rainy
2023-05-05,Liverpool,12.3,61.7,13.2,Heavy Rain
2023-05-06,Liverpool,13.1,61.3,6.6,Snowy
2023-05-07,Liverpool,10.4,73.0,5.3,Snowy
2023-05-08,Liverpool,13.3,73.4,10.5,Snowy
2023-05-09,Liverpool,10.2,86.8,5.1,Heavy Rain
2023-05-10,Liverpool,15.5,72.8,0.0,Partly Cloudy
2023-05-11,Liverpool,11.4,77.8,1.5,Rainy
2023-05-12,Liverpool,16.7,66.0,0.0,Sunny
2023-05-13,Liverpool,9.4,89.5,0.0,Cloudy
2023-05-14,Liverpool,7.3,66.3,0.0,Sunny
2023-05-15,Liverpool,16.8,62.9,8.4,Snowy
2023-05-16,Liverpool,12.0,82.5,7.0,Rainy
2023-05-17,Liverpool,14.2,75.9,5.5,Rainy
2023-05-18,Liverpool,16.2,85.1,4.4,Sunny
2023-05-19,Liverpool,15.4,82.9,0.0,Sunny
2023-05-20,Liverpool,12.7,68.0,2.2,Sunny
2023-05-21,Liverpool,11.6,91.8,1.6,Cloudy
2023-05-22,Liverpool,17.7,86.6,8.0,Heavy Rain
2023-05-23,Liverpool,13.9,80.8,0.0,Snowy
2023-05-24,Liverpool,13.8,87.5,0.0,Rainy
2023-05-25,Liverpool,8.5,84.0,1.9,Rainy
2023-05-26,Liverpool,16.9,80.8,4.8,Foggy
2023-05-27,Liverpool,14.7,93.5,0.0,Overcast
2023-05-28,Liverpool,12.8,66.2,0.0,Rainy
2023-05-29,Liverpool,11.0,81.3,1.7,Rainy
2023-05-30,Liverpool,14.9,87.2,10.9,Snowy
2023-05-31,Liverpool,12.4,65.8,0.7,Sunny
2023-06-01,Liverpool,13.5,66.5,1.3,Cloudy
2023-06-02,Liverpool,14.7,90.0,0.0,Cloudy
2023-06-03,Liverpool,18.3,89.6,1.6,Rainy
2023-06-04,Liverpool,14.3,73.2,5.7,Snowy
2023-06-05,Liverpool,19.0,63.3,0.0,Sunny
2023-06-06,Liverpool,15.1,77.8,7.8,Snowy
2023-06-07,Liverpool,22.0,92.3,2.9,Overcast
2023-06-08,Liverpool,10.5,81.7,0.0,Snowy
2023-06-09,Liverpool,15.0,84.6,0.0,Foggy
2023-06-10,Liverpool,11.0,89.0,0.0,Rainy
2023-06-11,Liverpool,15.7,61.2,0.6,Foggy
2023-06-12,Liverpool,16.2,78.9,0.9,Foggy
2023-06-13,Liverpool,14.1,91.7,7.2,Rainy
2023-06-14,Liverpool,14.6,71.7,0.0,Overcast
2023-06-15,Liverpool,12.4,80.0,0.4,Overcast
2023-06-16,Liverpool,17.5,80.1,2.0,Snowy
2023-06-17,Liverpool,15.9,72.1,9.0,Snowy
2023-06-18,Liverpool,17.9,63.8,15.1,Rainy
2023-06-19,Liverpool,17.9,79.6,10.4,Rainy
2023-06-20,Liverpool,15.6,81.1,0.0,Sunny
2023-06-21,Liverpool,7.4,64.4,5.5,Snowy
2023-06-22,Liverpool,9.1,72.5,1.9,Snowy
2023-06-23,Liverpool,9.4,64.3,7.5,Rainy
2023-06-24,Liverpool,13.6,72.6,4.2,Sunny
2023-06-25,Liverpool,14.1,62.0,5.9,Heavy Rain
2023-06-26,Liverpool,17.9,82.3,0.0,Sunny
2023-06-27,Liverpool,8.1,72.8,0.0,Cloudy
2023-06-28,Liverpool,17.3,80.4,1.7,Rainy
2023-06-29,Liverpool,14.7,84.2,10.9,Rainy
2023-06-30,Liverpool,22.8,76.9,3.3,Cloudy
2023-07-01,Liverpool,16.4,77.0,0.0,Partly Cloudy
2023-07-02,Liverpool,14.2,82.9,0.0,Overcast
2023-07-03,Liverpool,16.5,93.5,7.9,Heavy Rain
2023-07-04,Liverpool,9.4,76.1,0.0,Foggy
2023-07-05,Liverpool,17.7,80.7,5.5,Rainy
2023-07-06,Liverpool,17.2,69.4,3.2,Cloudy
2023-07-07,Liverpool,17.0,94.7,1.6,Cloudy
2023-07-08,Liverpool,13.5,75.8,0.3,Sunny
2023-07-09,Liverpool,8.2,92.6,6.7,Snowy
2023-07-10,Liverpool,11.4,82.3,0.0,Sunny
2023-07-11,Liverpool,19.1,70.1,10.2,Heavy Rain
2023-07-12,Liverpool,16.0,83.8,0.0,Partly Cloudy
2023-07-13,Liverpool,14.4,90.5,3.5,Cloudy
2023-07-14,Liverpool,8.7,83.5,12.8,Snowy
2023-07-15,Liverpool,13.5,79.8,0.0,Overcast
2023-07-16,Liverpool,13.0,62.5,0.4,Sunny
2023-07-17,Liverpool,13.7,70.1,7.4,Snowy
2023-07-18,Liverpool,13.8,62.8,0.0,Rainy
2023-07-19,Liverpool,14.9,90.6,0.0,Overcast
2023-07-20,Liverpool,12.0,76.5,3.8,Cloudy
2023-07-21,Liverpool,12.8,60.5,4.5,Sunny
2023-07-22,Liverpool,11.6,83.8,0.0,Sunny
2023-07-23,Liverpool,14.6,79.1,0.0,Foggy
2023-07-24,Liverpool,19.4,68.7,0.0,Sunny
2023-07-25,Liverpool,17.0,71.9,4.8,Snowy
2023-07-26,Liverpool,12.3,88.1,0.0,Overcast
2023-07-27,Liverpool,11.3,73.3,2.8,Snowy
2023-07-28,Liverpool,15.4,73.7,4.1,Overcast
2023-07-29,Liverpool,14.9,70.2,0.0,Snowy
2023-07-30,Liverpool,17.8,84.8,2.0,Overcast
2023-07-31,Liverpool,15.9,64.0,8.8,Heavy Rain
2023-08-01,Liverpool,12.1,84.3,2.9,Rainy
2023-08-02,Liverpool,11.7,84.6,2.3,Snowy
2023-08-03,Liverpool,6.4,89.5,4.1,Overcast
2023-08-04,Liverpool,9.2,63.3,0.9,Cloudy
2023-08-05,Liverpool,11.6,76.0,7.0,Snowy
2023-08-06,Liverpool,11.5,92.3,0.0,Overcast
2023-08-07,Liverpool,12.0,93.3,0.0,Cloudy
2023-08-08,Liverpool,11.2,90.7,6.2,Heavy Rain
2023-08-09,Liverpool,9.5,71.4,3.6,Sunny
2023-08-10,Liverpool,9.1,81.1,0.0,Snowy
2023-08-11,Liverpool,12.3,85.7,12.2,Snowy
